month,ret_1m,ret_3m,ret_6m,ret_12m,vol_3m,vol_6m,ma3_dev,ma6_dev,ma12_dev,momentum,trend,reversal,pe,ps,pb,ev_to_mc,revenue_growth_yoy,net_income_growth_yoy,ocf_growth_yoy,liabilities_to_assets,asset_growth_yoy,target_return
2021-03-01,-0.21780788810918683,-0.24646813470443096,0.8055293511657629,2.7157926371299657,0.12618613056124342,0.27169420909431263,-0.14680828178665406,-0.08427854645503563,0.2058998205156719,1.0233372392749498,-0.2310868282416897,0.21780788810918683,0.0,0.0,0.0,-0.06338778264616807,1.4597779096773142,-0.2142458740024331,0.5572565905047222,0.621317646128359,1.0893265838288104,0.0003733791315587709
2021-04-01,0.0003733791315587709,-0.19178089830145262,0.4884417485516199,1.8231449372501038,0.1363262789156632,0.27262715727619524,-0.08469832296194135,-0.12764345646986708,0.13280791416375726,0.48806836942006115,-0.21234177943180843,-0.0003733791315587709,0.0,0.0,0.0,-0.06442912709194792,1.4597779096773142,-0.2142458740024331,0.5572565905047222,0.621317646128359,1.0893265838288104,-0.06757258622420736
2021-05-01,-0.06757258622420736,-0.2703903126807592,-0.10035300915428302,0.8675039838116951,0.1116470372165301,0.16476183100588196,-0.045965021339542944,-0.17410140901821392,0.014768888357439725,-0.03278042293007566,-0.22006643035775686,0.06757258622420736,0.0,0.0,0.0,-0.06933408025589038,2.3889159232472905,-0.29468707160802154,5.568055090200504,0.5935446737362254,1.0139947698309069,0.017136451404623276
2021-06-01,0.017136451404623276,-0.05123997418434523,-0.2850790880292574,0.47972976373391263,0.044857693238658625,0.09239325312019342,-0.012362947828624793,-0.11027577187089654,0.004156947265412381,-0.3022155394338807,-0.12263871969952134,-0.017136451404623276,0.0,0.0,0.0,-0.06852726308341073,2.3889159232472905,-0.29468707160802154,5.568055090200504,0.5935446737362254,1.0139947698309069,-0.278774971156707
2021-07-01,-0.278774971156707,-0.315985919599055,-0.4471667543891903,-0.0020697384944530217,0.1523951215642245,0.13198959490830534,-0.1999359349063482,-0.29754114085040306,-0.27568621309986996,-0.16839178323248327,-0.49747707575675126,0.278774971156707,0.0,0.0,0.0,-0.09499599437822948,2.3889159232472905,-0.29468707160802154,5.568055090200504,0.5935446737362254,1.0139947698309069,0.09180216033400113
2021-08-01,0.09180216033400113,-0.19907111304623104,-0.4156345252247131,0.12457830841964679,0.1959872225750437,0.1441962697580256,-0.05833988480056296,-0.15635281238722432,-0.21492395283300336,-0.5074366855587142,-0.21469269718778727,-0.09180216033400113,0.0,0.0,0.0,-0.09867711693125292,0.8900700916854851,-3.684808678277287,0.3413583809979954,0.5859512056405141,0.7242971135106975,-0.09348129654512982
2021-09-01,-0.09348129654512982,-0.28617540433416944,-0.3227517581882373,0.22279157861654553,0.18528856576883143,0.12769872851066555,-0.03645059208573287,-0.18575726005099802,-0.2959219476567253,-0.2292704616431075,-0.2222078521367309,0.09348129654512982,0.0,0.0,0.0,-0.10893692090467666,0.8900700916854851,-3.684808678277287,0.3413583809979954,0.5859512056405141,0.7242971135106975,-0.019300761427170188
2021-10-01,-0.019300761427170188,-0.029363639020154486,-0.3360710621406513,-0.011780450818611232,0.0932528555481784,0.12623402810218132,-0.04595686606951843,-0.14379253069314135,-0.30903723363849867,-0.3167703007134811,-0.18974939676265978,0.019300761427170188,0.0,0.0,0.0,-0.11229024717458258,0.8900700916854851,-3.684808678277287,0.3413583809979954,0.5859512056405141,0.7242971135106975,-0.2521367353157161
2021-11-01,-0.2521367353157161,-0.33513295346329597,-0.467488776445118,-0.5209278801372794,0.11894458848451363,0.14930537325827414,-0.18932096695226897,-0.2934801743126423,-0.4578693840834711,-0.21535204112940187,-0.48280114126491125,0.2521367353157161,0.0,0.0,0.0,-0.15044655571745003,0.5134474265685427,-3.089898408070263,0.049842149383209744,0.5910137659766023,0.6751554954834642,-0.12330828571428576
2021-12-01,-0.12330828571428576,-0.35700893034099335,-0.5410171596839197,-0.6718635692223062,0.11663827650166336,0.14003555129491402,-0.18163953090454155,-0.2947865026884108,-0.48277392424301036,-0.41770887396963396,-0.4764260335929523,0.12330828571428576,0.0,0.0,0.0,-0.18187755003124617,0.5134474265685427,-3.089898408070263,0.049842149383209744,0.5910137659766023,0.6751554954834642,0.02641511194537083
2022-01-01,0.02641511194537083,-0.3270355224254503,-0.34679620841833625,-0.6388872278546219,0.1394064781170659,0.12181679475297588,-0.02772963078276436,-0.22662357310282943,-0.4240292554637506,-0.3732113203637071,-0.2543532038855938,-0.02641511194537083,0.0,0.0,0.0,-0.17728309821804644,0.5134474265685427,-3.089898408070263,0.049842149383209744,0.5910137659766023,0.6751554954834642,-0.13335559826203214
2022-02-01,-0.13335559826203214,-0.2201503609022557,-0.4815036737103682,-0.6970086481185171,0.08948437865195774,0.0972966673727157,-0.08482351176470593,-0.25218099692067597,-0.44801892824589107,-0.34814807544833604,-0.3370045086853819,0.13335559826203214,0.0,0.0,0.0,-0.20596899815010739,0.025733030296512638,-5.809472258630762,0.09722672808722854,0.5854827885113756,0.14033917632684156,-0.2265715343892878
2022-03-01,-0.2265715343892878,-0.3120068321098942,-0.5576265370602523,-0.700403349999875,0.12794408532109913,0.11006659979990595,-0.20736445942474857,-0.34161352923594124,-0.5343536362230961,-0.33105500267096455,-0.5489779886606898,0.2265715343892878,0.0,0.0,0.0,-0.24868525611656023,0.025733030296512638,-5.809472258630762,0.09722672808722854,0.5854827885113756,0.14033917632684156,0.07429566007739585
2022-04-01,0.07429566007739585,-0.27991310160427807,-0.5154070966128452,-0.6782647483599883,0.15401803170639994,0.13189490823285702,-0.042869849802016136,-0.1913043503556323,-0.45156020657937057,-0.5897027566902411,-0.23417420015764845,-0.07429566007739585,0.0,0.0,0.0,-0.22206985368870424,0.025733030296512638,-5.809472258630762,0.09722672808722854,0.5854827885113756,0.14033917632684156,0.16848452077048037
2022-05-01,0.16848452077048037,-0.029116910352547043,-0.2428571729323309,-0.596812946752393,0.20634190756416573,0.14919277252466287,0.131037028311771,-0.004776844028255178,-0.30414955492001017,-0.41134169370281126,0.12626018428351582,-0.16848452077048037,0.0,0.0,0.0,-0.18930771130099444,0.0733785688420483,-1.8946915002877385,1.4346842716711588,0.5456756548525844,0.09971831415923926,0.22740817189307538
2022-06-01,0.22740817189307538,0.540762838674574,0.060034306347072075,-0.5134624432403349,0.07723015323777924,0.17454173490716485,0.1942798285418672,0.20762089303898668,-0.0765437690517018,-0.1673738655460033,0.4019007215808539,-0.22740817189307538,0.0,0.0,0.0,-0.15332466571389036,0.0733785688420483,-1.8946915002877385,1.4346842716711588,0.5456756548525844,0.09971831415923926,-0.2069579483326528
2022-07-01,-0.2069579483326528,0.1373868182873057,-0.18098265374331546,-0.46501476405398134,0.23562080081769313,0.19799643806994566,-0.08767685181424834,-0.007291908115170109,-0.22663617959025073,0.02597529458933734,-0.09496875992941844,0.2069579483326528,0.0,0.0,0.0,-0.19174942121481986,0.0733785688420483,-1.8946915002877385,1.4346842716711588,0.5456756548525844,0.09971831415923926,0.45480526238748253
2022-08-01,0.45480526238748253,0.4160875041146974,0.3748554112060276,-0.28714252011025354,0.33623253615811177,0.2632030657817614,0.174564872879029,0.3552557161352585,0.1692518508319223,-0.07994985118145492,0.5298205890142875,-0.45480526238748253,0.0,0.0,0.0,-0.16596638766981808,0.364196297700881,2.6844254487322847,1.6283144637620799,0.5265130691420632,0.2249566408665329,-0.12230014913183107
2022-09-01,-0.12230014913183107,0.012621407971220133,0.5602094350483813,-0.30980474930638036,0.3601268633026018,0.24129151105638386,0.026518688394356893,0.11046050927158202,0.06721999981130078,0.6825095841802123,0.1369791976659389,0.12230014913183107,0.0,0.0,0.0,-0.18367650849921047,0.364196297700881,2.6844254487322847,1.6283144637620799,0.5265130691420632,0.2249566408665329,-0.12384147894402431
2022-10-01,-0.12384147894402431,0.11875136171195111,0.2724530517521466,-0.38337828122758166,0.33363779835725,0.2583515264355654,-0.12834508029031022,-0.0597078625791988,-0.017339455095033762,0.39629453069617093,-0.18805294286950902,0.12384147894402431,0.0,0.0,0.0,-0.2056982518643613,0.364196297700881,2.6844254487322847,1.6283144637620799,0.5265130691420632,0.2249566408665329,0.4962611345518464
2022-11-01,0.4962611345518464,0.15063110165647542,0.6293943249014629,0.23368422556390978,0.3575722977325467,0.3131351894936842,0.23399346618216432,0.2900723334459543,0.43696633570103294,0.13313319034961646,0.5240657996281186,-0.4962611345518464,0.0,0.0,0.0,-0.1624326958192418,0.6509208371079038,5.456605039147297,0.333684233900543,0.48768158464958467,0.25568691711682057,-0.005972671794579831
2022-12-01,-0.005972671794579831,0.303131997343177,0.3195793579219961,0.3987993893447581,0.3293071269601428,0.3117502858169407,0.12008974580835785,0.21925695105202325,0.3815009669489984,0.32555202971657593,0.3393466968603811,0.005972671794579831,0.0,0.0,0.0,-0.1681994363950915,0.6509208371079038,5.456605039147297,0.333684233900543,0.48768158464958467,0.25568691711682057,0.2014714824719257
2023-01-01,0.2014714824719257,0.7869779213212502,0.9991839828273406,0.6373663602941175,0.25237961234020934,0.2788965062667613,0.12375272827056194,0.3055876337429444,0.5750301656726968,0.7977125003554149,0.42934036201350634,-0.2014714824719257,0.0,0.0,0.0,-0.13841686913837192,0.6509208371079038,5.456605039147297,0.333684233900543,0.48768158464958467,0.25568691711682057,-0.10461318316146617
